Feature ID	Taxon
seq948	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Hyalodendriella; none
seq949	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Retiboletus; none
seq950	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; none
seq951	k__Fungi; none; none; none; none; none; none
seq952	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; none; none
seq953	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__sphaerospermum
seq954	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq955	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; none; none
seq956	k__Fungi; none; none; none; none; none; none
seq957	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Hymenochaetaceae; g__Coltricia; none
seq958	k__Fungi; p__Ascomycota; none; none; none; none; none
seq959	k__Fungi; p__Ascomycota; none; none; none; none; none
seq960	k__Fungi; p__Ascomycota; c__Lecanoromycetes; none; none; none; none
seq961	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; none
seq962	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq963	k__Fungi; p__Basidiomycota; c__Agaricomycetes; none; none; none; none
seq964	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq965	k__Fungi; p__Ascomycota; c__Lecanoromycetes; none; none; none; none
seq966	k__Fungi; none; none; none; none; none; none
seq967	k__Fungi; none; none; none; none; none; none
seq968	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq969	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq970	k__Fungi; p__Ascomycota; none; none; none; none; none
seq971	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Lecanora; s__layana
seq972	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactifluus; none
seq973	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; none
seq974	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; none; none; none
seq975	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; none
seq976	k__Fungi; none; none; none; none; none; none
seq977	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Fomitopsidaceae; g__Laetiporus; s__sulphureus
seq978	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq979	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; none; none
seq980	k__Fungi; p__Ascomycota; none; none; none; none; none
seq981	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq982	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; none
seq983	k__Fungi; p__Ascomycota; none; none; none; none; none
seq984	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; none; none; none
seq985	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Septoria; s__cretae
seq986	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq987	k__Fungi; p__Ascomycota; none; none; none; none; none
seq988	k__Fungi; p__Ascomycota; none; none; none; none; none
seq989	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq990	k__Fungi; p__Ascomycota; none; none; none; none; none
seq991	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; none
seq992	k__Fungi; p__Ascomycota; none; none; none; none; none
seq993	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Steccherinum; s__ochraceum
seq994	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq995	k__Fungi; p__Ascomycota; none; none; none; none; none
seq996	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; none
seq997	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Apodus; none
seq998	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Saitozyma; s__podzolica
seq999	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium; s__album
seq1000	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Stictidaceae; g__Absconditella; s__rubra
seq1001	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq1002	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1003	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; none; none; none
seq1004	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1005	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq1006	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Cylindrosympodium; s__variabile
seq1007	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1008	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1009	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; s__tardus
seq1010	k__Fungi; p__Ascomycota; c__Sordariomycetes; none; none; none; none
seq1011	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1012	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1013	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq1014	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__chaetospira
seq1015	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq1016	k__Fungi; none; none; none; none; none; none
seq1017	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; none
seq1018	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1019	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; none; none; none
seq1020	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; none
seq1021	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; none
seq1022	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; none; none; none
seq1023	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; none; none
seq1024	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1025	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__mexicana
seq1026	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq1027	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ramularia; none
seq1028	k__Fungi; none; none; none; none; none; none
seq1029	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1030	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Proliferodiscus; s__earoleucus
seq1031	k__Fungi; p__Ascomycota; c__Xylonomycetes; o__Symbiotaphrinales; f__Symbiotaphrinaceae; g__Symbiotaphrina; s__lignicola
seq1032	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1033	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meripilaceae; g__Rigidoporus; s__piceicola
seq1034	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; none; none; none
seq1035	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1036	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1037	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__amoeboidea
seq1038	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Uzbekistanica; none
seq1039	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Micareaceae; g__Micarea; none
seq1040	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Capnobotryella; s__renispora
seq1041	k__Fungi; none; none; none; none; none; none
seq1042	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Cylindrosympodium; s__variabile
seq1043	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__babinda
seq1044	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; s__eucalypti
seq1045	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; s__strelitziicola
seq1046	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1047	k__Fungi; none; none; none; none; none; none
seq1048	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; none; none
seq1049	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Elaphomycetaceae; g__Elaphomyces; s__muricatus
seq1050	k__Fungi; p__Ascomycota; c__Xylonomycetes; o__GS34; none; none; none
seq1051	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1052	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1053	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; none; none
seq1054	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Lecanora; s__stanislai
seq1055	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq1056	k__Fungi; none; none; none; none; none; none
seq1057	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber; s__taiwanensis
seq1058	k__Fungi; p__Basidiomycota; c__Tritirachiomycetes; o__Tritirachiales; f__Tritirachiaceae; g__Paratritirachium; none
seq1059	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__hyderabadensis
seq1060	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; none; none; none
seq1061	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1062	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Myrmecridiales; f__Myrmecridiales_fam_Incertae_sedis; g__Atractospora; s__decumbens
seq1063	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; none; none; none
seq1064	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium; s__aogashimaense
seq1065	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiales_fam_Incertae_sedis; g__Arthrocatena; s__tenebrio
seq1066	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__excentricum
seq1067	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Cylindrosympodium; s__variabile
seq1068	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber; s__taiwanensis
seq1069	k__Fungi; p__Basidiomycota; c__Agaricomycetes; none; none; none; none
seq1070	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1071	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; none; none; none
seq1072	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Dominikia; none
seq1073	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; none
seq1074	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq1075	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; none; none
seq1076	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1077	k__Fungi; none; none; none; none; none; none
seq1078	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1079	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Neocucurbitaria; s__juglandicola
seq1080	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; none; none
seq1081	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Retiboletus; none
seq1082	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1083	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1084	k__Fungi; none; none; none; none; none; none
seq1085	k__Fungi; none; none; none; none; none; none
seq1086	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__penicillioides
seq1087	k__Fungi; p__Basidiomycota; c__Agaricomycetes; none; none; none; none
seq1088	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1089	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Myriangiales; none; none; none
seq1090	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1091	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1092	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1093	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metapochonia; none
seq1094	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1095	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Virgaria; s__nigra
seq1096	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1097	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1098	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Holtermanniales; f__Holtermanniales_fam_Incertae_sedis; g__Holtermanniella; s__festucosa
seq1099	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Parmeliaceae; g__Punctelia; s__hypoleucites
seq1100	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1101	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; none
seq1102	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; none
seq1103	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1104	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1105	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1106	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Myriangiales; none; none; none
seq1107	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium; s__spinosum
seq1108	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1109	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1110	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__meliigena
seq1111	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Bambusicolaceae; g__Bambusicola; s__thailandica
seq1112	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1113	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__excentricum
seq1114	k__Fungi; none; none; none; none; none; none
seq1115	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Porotheleaceae; g__Porotheleum; s__fimbriatum
seq1116	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; none
seq1117	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1118	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1119	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1120	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1121	k__Fungi; p__Ascomycota; c__Lecanoromycetes; none; none; none; none
seq1122	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; none; none
seq1123	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1124	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Neocucurbitaria; s__juglandicola
seq1125	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1126	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1127	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__chaetospira
seq1128	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__chaetospira
seq1129	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1130	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; s__pilosella
seq1131	k__Fungi; none; none; none; none; none; none
seq1132	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; none; none
seq1133	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Lachnocladiaceae; g__Vararia; s__investiens
seq1134	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; none
seq1135	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; g__Codinaea; s__lambertiae
seq1136	k__Fungi; p__Ascomycota; c__Saccharomycetes; none; none; none; none
seq1137	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; none; none
seq1138	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1139	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__globosa
seq1140	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Hydropus; none
seq1141	k__Fungi; none; none; none; none; none; none
seq1142	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1143	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; none; none
seq1144	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq1145	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Mniaeciaceae; g__Epithamnolia; s__rangiferinae
seq1146	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces; s__hungaricus
seq1147	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; none
seq1148	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq1149	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Glutinomyces; none
seq1150	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; none
seq1151	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1152	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; none; none; none
seq1153	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1154	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__meliigena
seq1155	k__Fungi; none; none; none; none; none; none
seq1156	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; none
seq1157	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; none; none; none
